4,18,4,2,2,101243,5624.611111,12889,499,3549.734193,12390,98742.35,5485.686111,20174.81,0.17,6169.415755,20174.64,14,42,6,15.40053475,36,4,3,5,2,13.66666667,1,31,30,15.66666667,11,21,10,104.3333333,71,140,69,2.666666667,0,6,6,0.166666667,0,1,1,0.055555556,1,1,0.055555556,1,1,12.5,0,21,21,23.66666667,0,51,51,773.6666667,25,1273,1248,4,8,4,4,4,101910.93,12738.86625,25857.39,1544.18,8371.563756,24313.21,109428.3,13678.5375,25950.98,1545.17,9041.823879,24405.81,32.25,42,6,15.35996652,36,4,3,5,2,13.75,4,29,25,15.625,10,21,11,104.375,67,140,73,3,0,6,6,0.25,0,1,1,0,0,0,0,0,0,14.875,8,23,15,37.5,24,59,35,930,539,1416,877,2019,12,6,201,0,39,0
15,71,13,6,8,79336.12,1117.410141,27000,0.01,3977.301467,26999.99,126186.46,1777.274085,4083.02,0,1491.666041,4083.02,17.32394366,45,0,12.75345852,45,3.901408451,3,5,2,17.07042254,1,31,30,15.67605634,10,22,12,104.7887324,62,152,90,3.056338028,0,6,6,0.098591549,0,1,1,0.014084507,1,1,0.014084507,1,1,13.32394366,3,21,18,34.15492958,1,59,58,833.5915493,196,1312,1116,6,16,5,6,6,78848.42,4928.02625,10000,900,3222.324621,9100,133259.15,8328.696875,27697.01,971.83,7991.698618,26725.18,16.125,42,6,15.71782428,36,3.75,3,5,2,14.8125,7,30,23,14.625,10,22,12,97.8125,67,151,84,3.4375,0,5,5,0,0,0,0,0,0,0,0,0,0,13.8125,9,19,10,36.125,2,59,57,864.875,577,1188,611,2006,8,26,125,1,46,0
4,32,3,3,4,50055,1564.21875,10000,1,2045.477154,9999,213567.94,6673.998125,17554.5,24.5,6061.979658,17530,2.8125,24,0,7.266527324,24,3.96875,3,5,2,11.84375,1,21,20,15.21875,12,21,9,101.84375,77,141,64,3.3125,1,6,5,0.0625,0,1,1,0.34375,1,1,0,0,0,9.34375,3,13,10,15.34375,0,59,59,575.96875,205,810,605,3,3,3,1,1,50000,16666.66667,20000,10000,5773.502692,10000,50148.5,16716.16667,20068.5,10025.5,5794.29153,10043,14,30,6,13.85640646,24,4,4,4,0,12.33333333,1,19,18,15.33333333,14,16,2,103.3333333,92,110,18,4,2,6,4,0.333333333,0,1,1,0.333333333,1,1,0,0,0,9.666666667,8,11,3,25.33333333,1,56,55,605.3333333,536,679,143,2018,5,11,114,0,45,0
23,46,6,6,5,151449.31,3292.376304,79519,0.2,11856.00741,79518.8,324148.03,7046.696304,16712.55,20.28,4678.571121,16692.27,16.2826087,45,6,7.476371798,39,4.434782609,3,5,2,13.23913043,1,30,29,17.5,11,22,11,117.2608696,72,151,79,2.760869565,0,6,6,0.173913043,0,1,1,0.02173913,1,1,0,0,0,14.89130435,4,22,18,29.06521739,0,59,59,922.5434783,245,1372,1127,6,14,3,2,3,151100.6,10792.9,79519,8.9,20068.85089,79510.1,228589.69,16327.835,80985.82,1475.72,20309.11972,79510.1,21.92857143,42,9,14.94844621,33,4.071428571,3,5,2,18.14285714,2,31,29,16.85714286,10,22,12,111.0714286,62,146,84,1.071428571,0,4,4,0,0,0,0,0,0,0,0.071428571,1,1,10.21428571,5,22,17,12.71428571,1,48,47,625.5714286,303,1352,1049,2012,6,20,141,1,43,0
8,39,8,4,5,1036051.13,26565.41359,200000,8,57117.08467,199992,25548.7,655.0948718,7835.9,0.08,1832.59641,7835.82,5.025641026,18,0,6.388670809,18,3.923076923,3,5,2,14.25641026,1,31,30,15.30769231,10,22,12,102.5384615,62,152,90,3.384615385,0,6,6,0.179487179,0,1,1,0.025641026,1,1,0.051282051,1,1,14.33333333,8,21,13,37.56410256,9,52,43,897.5641026,492,1285,793,5,21,4,3,3,724025.18,34477.38952,109091.18,143,43413.87833,108948.18,940179.93,44770.47286,200000.18,143.13,63089.39531,199857.05,6,6,6,0,0,3.666666667,3,5,2,12.38095238,2,20,18,14,10,21,11,92.85714286,62,140,78,2.857142857,0,6,6,0.047619048,0,1,1,0,0,0,0,0,0,13.71428571,9,19,10,34.52380952,13,58,45,857.3809524,580,1167,587,2017,6,1,176,1,31,0
15,67,12,4,5,21753.04,324.6722388,4495,0.01,928.5355649,4494.99,307585.59,4590.829701,9033.83,31.09,2483.019964,9002.74,25.08955224,45,0,13.43979994,45,3.880597015,3,5,2,13.91044776,4,31,27,15.13432836,11,21,10,101,69,145,76,3.059701493,0,6,6,0.119402985,0,1,1,0,0,0,0.059701493,1,1,13.8358209,0,23,23,31.70149254,2,59,57,861.8507463,7,1387,1380,8,21,7,5,6,37855.11,1802.624286,7200,36.5,1963.772233,7163.5,109530.49,5215.737619,16117.83,175.67,3794.050708,15942.16,20.28571429,39,0,13.4132131,39,3.761904762,3,5,2,17.85714286,8,31,23,15.0952381,10,22,12,101.2380952,68,151,83,3.571428571,0,6,6,0.19047619,0,1,1,0,0,0,0.19047619,1,1,14.47619048,0,22,22,27.52380952,3,57,54,896.0952381,26,1335,1309,2008,7,8,34,0,27,0
5,30,5,3,3,245943.22,8198.107333,37000,1,9543.503388,36999,359849.41,11994.98033,28279.19,484.06,8371.360943,27795.13,16.93333333,45,12,8.713577726,33,4.166666667,3,5,2,17.66666667,3,31,28,16.9,10,22,12,113.3333333,63,152,89,3.033333333,0,6,6,0.266666667,0,1,1,0,0,0,0.066666667,1,1,12.63333333,0,22,22,32.06666667,2,59,57,790.0666667,36,1376,1340,2,13,2,2,2,231868.44,17836.03385,30000,10000,5391.760703,20000,362289.78,27868.44462,46819.47,14632.88,8620.406363,32186.59,14.30769231,42,6,15.78704435,36,3.923076923,3,5,2,12.23076923,3,18,15,15.07692308,10,21,11,100.4615385,63,139,76,2.923076923,0,6,6,0.230769231,0,1,1,0,0,0,0,0,0,11.61538462,0,22,22,23.46153846,1,45,44,720.3846154,34,1360,1326,2013,12,10,293,0,35,0
5,156,4,3,4,51051.56,327.2535897,5848.16,1,1097.244022,5847.16,3621967.9,23217.74295,35829.29,0,14769.4191,35829.29,35.03205128,45,0,14.75801362,45,4.096153846,3,5,2,15.87179487,1,31,30,16.35897436,10,21,11,109.5192308,64,142,78,3.006410256,0,6,6,0.16025641,0,1,1,0.025641026,1,1,0.064102564,1,1,14.08333333,2,23,21,30.17307692,1,59,58,875.1730769,127,1426,1299,5,52,5,4,6,20272.52,389.8561538,5296.88,9.23,1217.74248,5287.65,347455.05,6681.827885,35843.29,11.8,13658.65648,35831.49,29.42307692,45,0,8.059451044,45,4.769230769,3,5,2,12,1,30,29,18.76923077,10,21,11,126.0192308,67,142,75,2.634615385,0,6,6,0.115384615,0,1,1,0.057692308,1,1,0.019230769,1,1,12.82692308,6,23,17,30.46153846,1,59,58,800.0769231,414,1397,983,2019,8,1,361,1,26,0
6,17,7,5,5,382002.6,22470.74118,187700,1,46470.84081,187699,419673.19,24686.65824,140036.17,31.87,42713.44521,140004.3,16.58823529,66,0,19.90307396,66,3.647058824,3,5,2,7.823529412,1,31,30,13.17647059,10,20,10,87.76470588,66,138,72,3.529411765,1,6,5,0.235294118,0,1,1,0.235294118,1,1,0.058823529,1,1,12.70588235,3,22,19,40.47058824,0,58,58,802.8235294,205,1347,1142,2,5,2,2,2,382000,76400,190000,300,103702.676,189700,382469.15,76493.83,190332.47,332.47,103785.3335,190000,7.2,9,6,1.643167673,3,3.4,3,5,2,9.4,1,29,28,12.2,9,18,9,81.6,61,122,61,4.2,2,6,4,0.4,0,1,1,0.4,1,1,0,0,0,12.4,8,19,11,38.4,11,56,45,782.4,536,1166,630,2015,1,26,37,1,35,0
28,75,6,3,6,171519.52,2286.926933,125244,3,14604.75988,125241,1862119.71,24828.2628,144937.86,7642.76,19183.26742,137295.1,13.82666667,66,0,12.08569999,66,4,3,5,2,15.8,1,31,30,15.90666667,9,22,13,106.4,61,152,91,3.053333333,0,6,6,0.2,0,1,1,0.066666667,1,1,0.026666667,1,1,12.96,6,22,16,28.33333333,0,59,59,805.9333333,409,1351,942,6,11,3,4,5,133960.56,12178.23273,120000,20,35810.34271,119980,364986.51,33180.59182,149937.86,8593.72,40615.82875,141344.14,29.72727273,66,0,29.2543703,66,4.272727273,3,5,2,15.09090909,1,26,25,16.90909091,9,21,12,114.0909091,61,144,83,3.727272727,0,6,6,0.363636364,0,1,1,0.090909091,1,1,0,0,0,13.81818182,7,20,13,28.27272727,1,56,55,857.3636364,467,1248,781,2018,9,11,167,1,25,0
3,22,3,2,2,4975730,226169.5455,1254600,220,364569.6095,1254380,1005822.43,45719.20136,1000006.74,0.74,213145.791,1000006,2.181818182,6,0,2.954195784,6,4.090909091,3,5,2,16.90909091,1,31,30,16.5,9,22,13,110.4090909,61,150,89,2.909090909,0,6,6,0.136363636,0,1,1,0.090909091,1,1,0.045454545,1,1,13.45454545,9,15,6,41.09090909,0,56,56,848.3636364,554,950,396,3,33,2,2,2,2801394.45,84890.74091,1006628.39,11,243586.386,1006617.39,2810196.08,85157.45697,1008233.29,12.74,243714.0129,1008220.55,5.636363636,6,0,1.453835054,6,4.090909091,3,5,2,19.21212121,1,31,30,17,10,22,12,112.8484848,66,152,86,1.848484848,0,6,6,0.090909091,0,1,1,0.03030303,1,1,0.03030303,1,1,11.93939394,6,20,14,30.51515152,0,57,57,746.8787879,413,1222,809,2014,4,25,31,1,45,0
3,17,3,3,3,420462.26,24733.07412,100000,2.52,31363.35633,99997.48,210457,12379.82353,90000,0,27035.61116,90000,1.058823529,6,0,2.357715744,6,3.941176471,3,5,2,17.17647059,2,31,29,15.88235294,10,22,12,106,62,152,90,2.823529412,0,6,6,0.235294118,0,1,1,0,0,0,0.058823529,1,1,4.764705882,2,12,10,24,7,52,45,309.8823529,132,772,640,5,18,4,3,4,480457.05,26692.05833,100000,2.52,31450.70703,99997.48,774457.05,43025.39167,190000,2.52,49579.56661,189997.48,7.666666667,30,0,8.436614877,30,4.111111111,3,5,2,16.83333333,1,31,30,16.5,9,22,13,110.8333333,61,152,91,3.333333333,0,6,6,0.166666667,0,1,1,0.055555556,1,1,0.111111111,1,1,12.33333333,7,20,13,22.05555556,0,59,59,762.0555556,476,1211,735,2020,1,2,329,1,43,0
36,266,7,4,4,1323560.92,4975.792932,116000,10.5,13217.6781,115989.5,28061722.61,105495.1978,235933.2,542.31,60056.89698,235390.89,11.93233083,39,6,2.866055046,33,3.921052632,3,5,2,11.03007519,1,31,30,14.96992481,9,22,13,99.2556391,61,150,89,2.466165414,0,6,6,0.090225564,0,1,1,0.026315789,1,1,0.026315789,1,1,13.37969925,6,23,17,29.16165414,0,59,59,831.943609,371,1414,1043,6,25,5,3,3,1275831.39,51033.2556,150016.88,1.16,58651.32561,150015.72,3437568.2,137502.728,235957.2,40965.25,58686.40936,194991.95,16.8,24,9,7.64852927,15,4.2,3,5,2,14.56,1,29,28,16.64,10,21,11,111.28,65,143,78,2.8,0,6,6,0.12,0,1,1,0.08,1,1,0,0,0,13,8,22,14,26.28,1,56,55,806.28,505,1354,849,2006,9,30,1,0,61,0
7,16,6,5,6,473312.69,29582.04313,469661.84,1,117356.4079,469660.84,1414325,88395.3125,468984.83,9.94,188817.2319,468974.89,9.5625,36,0,13.47080176,36,3.5625,3,5,2,11.5625,2,27,25,13.5,10,22,12,88.75,62,148,86,2.25,0,5,5,0,0,0,0,0,0,0,0,0,0,14,2,22,20,35.875,7,59,52,875.875,169,1360,1191,4,7,4,3,3,473247.24,67606.74857,460000,19.8,173056.415,459980.2,1874075.73,267725.1043,470064.13,209.94,248624.6863,469854.19,6.428571429,9,0,3.207134903,9,3.285714286,3,5,2,9.142857143,2,17,15,12.14285714,10,19,9,77.85714286,62,128,66,0.857142857,0,3,3,0,0,0,0,0,0,0,0,0,0,12.85714286,9,16,7,31.14285714,3,50,47,802.5714286,543,996,453,2013,7,15,238,0,32,0
5,41,3,2,3,13581.25,331.25,6000,0.5,1006.547694,5999.5,8651338.67,211008.2602,220727.72,204134.95,5097.1621,16592.77,22.02439024,45,0,21.05645721,45,3.829268293,3,5,2,14.19512195,1,27,26,14.92682927,9,21,12,99.56097561,61,143,82,3.073170732,0,6,6,0.146341463,0,1,1,0.024390244,1,1,0,0,0,15.65853659,5,22,17,37.24390244,7,59,52,976.7560976,348,1376,1028,1,3,1,1,1,27268,9089.333333,9754,8670,582.1557638,1084,653816.21,217938.7367,220753.72,212804.95,4452.906108,7948.77,9,9,9,0,0,4,3,5,2,15,15,15,0,15.66666667,11,20,9,105.6666667,75,136,61,4,2,6,4,0.333333333,0,1,1,0,0,0,0,0,0,17.66666667,17,18,1,9.666666667,7,12,5,1069.666667,1032,1090,58,2014,3,13,314,0,31,0
31,109,9,4,6,224429.58,2058.986972,60000,1.5,8364.776144,59998.5,4433174.13,40671.32229,66536.19,2099.44,12714.47533,64436.75,23.50458716,45,0,14.37115414,45,4.348623853,3,5,2,13.4587156,1,30,29,17.10091743,10,22,12,114.7247706,62,149,87,3.018348624,0,6,6,0.183486239,0,1,1,0.009174312,1,1,0.027522936,1,1,13.5412844,7,22,15,30.26605505,0,59,59,842.7431193,466,1337,871,7,36,6,5,6,268284.79,7452.355278,50997.5,5.8,12075.35641,50991.7,1724655.2,47907.08889,105375.24,22120.06,18533.9571,83255.18,30.41666667,72,0,16.2135305,72,4.25,3,5,2,17.44444444,2,31,29,17.30555556,10,22,12,115.7222222,62,151,89,2.583333333,0,6,6,0.055555556,0,1,1,0,0,0,0.027777778,1,1,11.58333333,7,22,15,34.05555556,0,59,59,729.0555556,443,1320,877,2011,11,21,33,0,34,0
47,293,5,4,4,40801.67,139.2548464,20000,-1,1305.188354,20001,6037448.91,20605.62768,32310.01,3.08,11606.88391,32306.93,26.21843003,57,6,14.05956269,51,3.819112628,3,5,2,15.11945392,1,31,30,15.04095563,9,22,13,100.3003413,61,152,91,3.013651877,0,6,6,0.150170648,0,1,1,0.04778157,1,1,0.040955631,1,1,15.13993174,0,23,23,27.70989761,0,59,59,936.105802,6,1425,1419,15,39,5,3,5,18590.62,476.6825641,5081.67,0.5,1311.315724,5081.17,835334.8,21418.84103,32314.01,13.19,11932.73071,32300.82,24.69230769,45,0,12.81067369,45,3.846153846,3,5,2,16.30769231,1,29,28,15.28205128,10,22,12,102.3076923,62,148,86,3.333333333,0,6,6,0.205128205,0,1,1,0.051282051,1,1,0,0,0,13.38461538,0,23,23,25.20512821,0,52,52,828.2820513,15,1388,1373,2019,6,4,300,0,21,0
4,21,4,4,3,8771841.42,417706.7343,1000000,-500000,552308.4312,1500000,56444387.14,2687827.959,7104855.68,103264.56,1664195.392,7001591.12,5.142857143,6,0,2.151411497,6,4.142857143,3,5,2,16.14285714,4,30,26,16.61904762,11,21,10,111.3809524,70,139,69,3.047619048,0,6,6,0.047619048,0,1,1,0,0,0,0.047619048,1,1,11.85714286,2,22,20,23.38095238,2,57,55,734.8095238,146,1365,1219,4,12,5,2,2,9509281.32,792440.11,2000000,602.34,618980.9562,1999397.66,45255192.93,3771266.078,8104855.68,162211.7,2314932.901,7942643.98,4.5,6,0,2.713602101,6,3.583333333,3,5,2,14.08333333,1,31,30,14,9,18,9,92.08333333,61,122,61,2.083333333,1,6,5,0.083333333,0,1,1,0.5,1,1,0.416666667,1,1,13.16666667,7,17,10,38,3,58,55,828,462,1062,600,2010,12,15,181,1,48,0
33,140,10,4,6,130802.34,934.3024286,10000,0.15,1516.513004,9999.85,86787.22,619.9087143,5149.48,0,1072.094634,5149.48,17.33571429,48,0,13.00835963,48,4.121428571,3,5,2,16.63571429,1,31,30,16.59285714,10,22,12,111.0214286,65,152,87,2.871428571,0,6,6,0.142857143,0,1,1,0.028571429,1,1,0.064285714,1,1,13.40714286,0,23,23,30.16428571,0,59,59,834.5928571,9,1439,1430,7,52,6,3,3,130781.91,2515.036731,15000,15,2423.378468,14985,152233.29,2927.563269,15045.98,210.23,2446.584181,14835.75,27.28846154,33,9,10.19099283,24,4.038461538,3,5,2,15.23076923,2,31,29,16.01923077,11,22,11,107.0769231,70,149,79,2.942307692,0,6,6,0.211538462,0,1,1,0,0,0,0.038461538,1,1,16.40384615,0,22,22,28.05769231,0,58,58,1012.288462,11,1358,1347,2012,8,31,21,0,46,0
49,250,4,2,2,17184.75,68.739,1000,1,174.4998159,999,583206.21,2332.82484,5704.19,453.23,936.1692178,5250.96,28.452,51,6,14.84618919,45,4.052,3,5,2,17.772,1,31,30,16.392,9,22,13,110.06,61,152,91,3.316,0,6,6,0.18,0,1,1,0.04,1,1,0.064,1,1,15.544,0,22,22,26.756,0,59,59,959.396,1,1353,1352,8,31,4,3,3,15893.99,512.7093548,4993.48,0.03,1458.74402,4993.45,90079.2,2905.780645,6704.19,1261.39,1477.442814,5442.8,16.93548387,45,0,18.6313991,45,4.064516129,3,5,2,16.29032258,1,30,29,16.25806452,10,22,12,109,66,151,85,3.193548387,1,6,5,0.032258065,0,1,1,0.032258065,1,1,0.032258065,1,1,14.67741935,8,23,15,24.19354839,0,59,59,904.8387097,511,1401,890,2019,3,1,308,1,26,0
6,10,7,4,6,495569.02,49556.902,200000,7.05,69574.55846,199992.95,354818.94,35481.894,110000,9905.3,41926.47129,100094.7,14.5,45,0,15.99479082,45,3.2,3,5,2,18.8,2,26,24,12.7,10,22,12,84.9,62,147,85,4,0,6,6,0.4,0,1,1,0,0,0,0,0,0,11.4,2,19,17,29.6,5,57,52,713.6,132,1193,1061,4,11,4,2,2,505059.61,45914.51,144604.28,8,53295.71283,144596.28,859985.19,78180.47182,274913.18,10000,84083.64733,264913.18,5.727272727,9,0,4.540724812,9,3.363636364,3,5,2,17.72727273,1,31,30,13.27272727,9,22,13,88.81818182,61,152,91,3.909090909,0,6,6,0.272727273,0,1,1,0.090909091,1,1,0.090909091,1,1,12.18181818,9,19,10,27.27272727,0,59,59,758.1818182,570,1195,625,2017,6,13,170,1,29,0
3,38,3,2,2,311963,8209.552632,26000,500,4950.064857,25500,58492.15,1539.267105,17241.74,0.74,3748.767651,17241,3.789473684,9,0,4.503199432,9,4.184210526,3,5,2,14.47368421,1,29,28,16.52631579,10,22,12,110.7894737,62,150,88,3.105263158,0,6,6,0.210526316,0,1,1,0.026315789,1,1,0,0,0,12.73684211,2,15,13,44.81578947,18,58,40,809.0263158,146,950,804,6,21,5,4,4,158859.18,7564.722857,17239.75,27.39,4748.796372,17212.36,211171.8,10055.8,26592.85,30.81,7281.274134,26562.04,8.857142857,27,0,4.972783067,27,4.047619048,3,5,2,11.66666667,1,27,26,15.57142857,10,22,12,103.8571429,62,147,85,2.857142857,0,6,6,0.142857143,0,1,1,0.047619048,1,1,0,0,0,12.9047619,10,15,5,38.04761905,0,59,59,812.3333333,649,901,252,2012,1,22,23,1,55,0
13,26,9,3,4,351079.56,13503.06,59000,0.12,15863.04009,58999.88,149433.04,5747.424615,26008.91,0.91,7400.127557,26008,23.07692308,45,0,16.2059818,45,3.346153846,3,5,2,15.53846154,1,30,29,12.92307692,9,19,10,86.19230769,61,125,64,3.730769231,0,6,6,0.269230769,0,1,1,0.038461538,1,1,0.038461538,1,1,16.84615385,9,22,13,33.38461538,0,59,59,1044.153846,587,1338,751,13,21,13,4,4,351163,16722.04762,59000,154,16227.20965,58846,473109.36,22529.01714,68942.01,159.44,17797.9179,68782.57,10.14285714,33,9,5.237229366,24,3.142857143,3,5,2,17,1,30,29,12.19047619,9,19,10,81.38095238,61,125,64,4.047619048,0,6,6,0.428571429,0,1,1,0.095238095,1,1,0.047619048,1,1,17.9047619,11,22,11,38.14285714,10,58,48,1112.428571,680,1356,676,2012,4,11,167,0,29,0
9,15,5,4,5,15892.5,1059.5,2200,0.24,1103.16755,2199.76,8515.64,567.7093333,2219.74,0,956.4117991,2219.74,6.6,27,0,8.500420158,27,4.066666667,3,5,2,7.466666667,1,22,21,15,10,19,9,100.2666667,68,129,61,3.266666667,1,6,5,0.2,0,1,1,0.066666667,1,1,0,0,0,11.66666667,2,22,20,24.8,3,49,46,724.8,137,1326,1189,3,7,2,2,2,15914.87,2273.552857,2700,2200,188.0636565,500,19875.86,2839.408571,4419.74,2200,1075.13352,2219.74,6,12,0,6,12,4.142857143,3,5,2,6.714285714,4,10,6,15.14285714,10,19,9,101.7142857,68,129,61,3.714285714,0,6,6,0.285714286,0,1,1,0,0,0,0,0,0,12.57142857,1,22,21,18,0,59,59,772.2857143,71,1326,1255,2019,1,24,47,1,29,0
8,31,5,4,5,149754.27,4830.782903,19006.6,1,4633.248426,19005.6,179145.26,5778.879355,19346.76,64.27,5693.917839,19282.49,31.58064516,45,0,15.91388114,45,4.064516129,3,5,2,11.29032258,1,22,21,15.64516129,10,21,11,103.9677419,65,142,77,2.451612903,0,6,6,0.096774194,0,1,1,0.064516129,1,1,0,0,0,12.5483871,0,23,23,27.03225806,0,58,58,779.9354839,6,1431,1425,2,65,1,1,1,163311.83,2512.489692,9965,1.99,2558.355444,9963.01,571962.79,8799.427538,25806.57,378.17,5532.802449,25428.4,28,28,28,0,0,3.969230769,3,5,2,15.84615385,1,31,30,15.81538462,9,22,13,105.5692308,61,152,91,2.861538462,0,6,6,0.153846154,0,1,1,0.046153846,1,1,0.061538462,1,1,22,22,22,0,23.46153846,22,36,14,1343.461538,1342,1356,14,2019,11,19,145,0,31,0
8,43,4,5,5,29947.5,696.4534884,25000,1,3797.61585,24999,61047.8,1419.716279,3498.3,17.8,995.7753763,3480.5,16.60465116,55,6,11.30136851,49,4.790697674,3,5,2,23.97674419,8,31,23,20.51162791,13,22,9,138.6744186,86,152,66,3.093023256,0,6,6,0.11627907,0,1,1,0,0,0,0.069767442,1,1,16.27906977,3,23,20,27.95348837,1,58,57,1004.697674,185,1390,1205,5,5,5,4,4,31141,6228.2,25541,100,10889.10355,25441,32227.9,6445.58,25541.8,117.8,10785.52487,25424,25.8,69,9,26.29068276,60,4.6,3,5,2,23,11,29,18,19.6,13,22,9,131.8,85,150,65,2.6,0,6,6,0.2,0,1,1,0,0,0,0,0,0,13.4,8,17,9,34.4,0,54,54,838.4,534,1056,522,2013,9,17,267,0,31,0
28,101,8,5,6,67634.63,669.649802,8381.63,1,1452.924658,8380.63,237012.19,2346.655347,20225.22,10.96,4094.328381,20214.26,19.97029703,45,0,12.58527349,45,3.881188119,3,5,2,16.40594059,1,29,28,15.51485149,10,22,12,103.5247525,63,149,86,2.920792079,0,6,6,0.118811881,0,1,1,0.01980198,1,1,0,0,0,13.10891089,2,22,20,32.46534653,1,59,58,819,170,1364,1194,10,20,6,3,5,67631.3,3381.565,20000,50,4727.929251,19950,89055.46,4452.773,20245.22,245.22,4574.606355,20000,27.3,45,0,15.93110166,45,3.95,3,5,2,11.9,1,26,25,15.15,10,22,12,101.1,63,146,83,3.05,0,6,6,0.2,0,1,1,0.1,1,1,0,0,0,16.2,6,22,16,29.05,1,59,58,1001.05,379,1364,985,2016,6,19,24,0,31,0
4,17,4,3,3,361769.81,21280.57706,94594.59,500,29521.0482,94094.59,756274.41,44486.73,132261.09,0,49667.42687,132261.09,10.41176471,36,0,10.23510395,36,4.588235294,4,5,1,18.58823529,1,31,30,18.88235294,14,22,8,127.2352941,92,152,60,3.058823529,0,6,6,0.176470588,0,1,1,0.058823529,1,1,0.176470588,1,1,7.588235294,0,17,17,30.47058824,5,56,51,485.7647059,8,1076,1068,5,8,5,3,3,361761.09,45220.13625,140000,2700,52888.98519,137300,542230.9,67778.8625,180000,3008.72,71907.60281,176991.28,13.125,54,6,16.58258553,48,4.5,3,5,2,13.875,2,31,29,17.75,14,22,8,119.75,91,152,61,3.5,0,6,6,0.125,0,1,1,0,0,0,0.25,1,1,11,0,17,17,33.5,0,59,59,693.5,38,1044,1006,2015,8,17,315,1,58,0
12,69,7,4,5,209389.05,3034.623913,27170.15,1,6360.306715,27169.15,556794.26,8069.482029,37357.82,51.82,7229.421098,37306,15.28985507,48,0,13.99380267,48,4.072463768,3,5,2,16.49275362,1,31,30,16.33333333,10,22,12,109.3623188,62,150,88,3.028985507,0,6,6,0.115942029,0,1,1,0.072463768,1,1,0.072463768,1,1,13.43478261,1,23,22,26.76811594,0,58,58,832.8550725,104,1388,1284,6,32,4,3,4,206384.51,6449.515938,9945,9.9,4330.328297,9935.1,451852.23,14120.38219,37394.82,1990.43,9759.101469,35404.39,33.59375,48,9,9.424947591,39,3.9375,3,5,2,13.59375,2,31,29,15.28125,10,22,12,102.375,62,152,90,3.40625,0,6,6,0.25,0,1,1,0,0,0,0.03125,1,1,15.125,7,22,15,31.8125,0,59,59,939.3125,422,1365,943,2013,6,6,32,0,28,0
5,21,4,3,4,282895.73,13471.22524,40003,10.7,10949.612,39992.3,202375.88,9636.946667,25659.86,67.55,7733.667566,25592.31,11.28571429,45,0,17.02099544,45,3.666666667,3,5,2,16.57142857,1,25,24,14.52380952,9,21,12,97.14285714,61,143,82,3.476190476,0,6,6,0.285714286,0,1,1,0.047619048,1,1,0,0,0,13.80952381,0,23,23,36.9047619,8,59,51,865.4761905,31,1420,1389,4,19,4,3,3,260891.72,13731.14316,29482.91,120,6637.509055,29362.91,536612.66,28242.77158,49839.31,659.86,13979.15066,49179.45,33.63157895,45,9,8.9207033,36,3.736842105,3,5,2,18.21052632,4,26,22,15.21052632,10,21,11,100.9473684,67,143,76,2.473684211,0,6,6,0.157894737,0,1,1,0,0,0,0,0,0,16.42105263,0,23,23,31.84210526,0,59,59,1017.105263,30,1416,1386,2017,8,4,79,1,33,0
7,324,6,3,4,65440.93,201.978179,10000,1.15,846.8222365,9998.85,3761780.2,11610.43272,23142.74,8.27,6645.512778,23134.47,35.72530864,45,9,13.97194806,36,3.929012346,3,5,2,18.65123457,1,31,30,16.00617284,10,22,12,107.1481481,63,152,89,3.104938272,0,6,6,0.172839506,0,1,1,0.030864198,1,1,0.074074074,1,1,15.08950617,0,23,23,27.54320988,0,59,59,932.9135802,1,1435,1434,6,44,6,5,6,48748.22,1107.914091,20563.09,9.9,3540.685161,20553.19,468421.77,10645.94932,23148.74,176.27,6242.820769,22972.47,30.61363636,45,0,19.42692439,45,3.863636364,3,5,2,20.70454545,3,31,28,16,11,22,11,107.1590909,69,152,83,3.159090909,0,6,6,0.136363636,0,1,1,0,0,0,0.068181818,1,1,12.70454545,0,23,23,28.13636364,0,59,59,790.4090909,19,1433,1414,2018,11,25,198,1,26,0
8,12,4,1,1,1010660.25,84221.6875,200230,1300,52849.63745,198930,548952.9,45746.075,90107.53,6087.8,29533.86122,84019.73,10.75,48,6,11.82543484,42,4.083333333,3,5,2,15.25,6,31,25,16.08333333,11,22,11,108.5,70,152,82,3.916666667,0,6,6,0.416666667,0,1,1,0,0,0,0.083333333,1,1,14,12,16,4,32.75,15,49,34,872.75,753,994,241,7,191,5,3,3,954236.18,4996.000942,40000,923.66,5271.27665,39076.34,21549257.91,112823.3398,281649.02,12313.41,60783.98635,269335.61,26.08900524,45,6,13.69315751,39,4.020942408,3,5,2,15.89528796,1,31,30,16.01570681,9,22,13,107.1989529,61,152,91,3.089005236,0,6,6,0.178010471,0,1,1,0.036649215,1,1,0.041884817,1,1,7.308900524,6,20,14,36.41884817,0,59,59,474.9528796,387,1209,822,2013,2,21,24,1,49,0
